fecha,lote_id,nombre_finca,demanda_urea_kg_ha,demanda_fungicida_l_ha,demanda_gasoil_l_ha,costo_insumos_usd_ha,costo_total_lote_usd
2027-04-05,LOT-007,Finca 2,0.0,0.0,4.9,5.93,1373.75
2027-04-12,LOT-007,Finca 2,0.0,0.0,5.8,7.02,1626.07
2027-04-19,LOT-007,Finca 2,0.0,0.0,6.2,7.5,1738.21
2027-04-26,LOT-007,Finca 2,0.0,0.0,6.1,7.44,1724.31
2027-05-03,LOT-007,Finca 2,0.0,0.0,5.9,7.2,1667.78
2027-05-10,LOT-007,Finca 2,0.0,0.0,5.0,6.1,1413.37
2027-05-17,LOT-007,Finca 2,0.0,0.0,6.1,7.44,1724.31
2027-05-24,LOT-007,Finca 2,0.0,0.0,5.3,6.47,1498.17
2027-05-31,LOT-007,Finca 2,0.0,0.0,5.8,7.08,1639.51
2027-06-07,LOT-007,Finca 2,0.0,0.0,6.5,7.93,1837.38
2027-06-14,LOT-007,Finca 2,0.0,0.0,6.1,7.44,1724.31
2027-06-21,LOT-007,Finca 2,0.0,0.0,5.0,6.1,1413.37
2027-06-28,LOT-007,Finca 2,0.0,0.0,6.0,7.32,1696.04
2027-07-05,LOT-007,Finca 2,0.0,0.0,5.9,7.2,1667.78
2027-07-12,LOT-007,Finca 2,0.0,0.0,6.1,7.44,1724.31
2027-07-19,LOT-007,Finca 2,0.0,0.0,6.1,7.44,1724.31
2027-07-26,LOT-007,Finca 2,0.0,0.0,5.5,6.71,1554.71
2027-08-02,LOT-007,Finca 2,0.0,0.0,5.9,7.2,1667.78
2026-08-10,LOT-008,Finca 5,0.0,0.0,6.1,7.38,1380.99
2026-08-17,LOT-008,Finca 5,0.0,0.0,6.6,7.99,1494.18
2026-08-24,LOT-008,Finca 5,0.0,0.0,6.9,8.35,1562.1
2026-08-31,LOT-008,Finca 5,0.0,0.0,7.4,8.95,1675.29
2026-09-07,LOT-008,Finca 5,46.7,0.0,5.4,35.96,6727.18
2026-09-14,LOT-008,Finca 5,37.9,0.0,5.5,30.53,5712.54
2026-09-21,LOT-008,Finca 5,36.0,0.0,5.7,29.58,5533.86
2026-09-28,LOT-008,Finca 5,38.4,0.0,5.4,30.73,5748.83
2026-10-05,LOT-008,Finca 5,45.6,0.0,4.9,34.66,6484.32
2026-10-12,LOT-008,Finca 5,35.0,0.0,5.9,29.19,5461.26
2026-10-19,LOT-008,Finca 5,37.1,0.0,5.7,30.27,5663.52
2026-10-26,LOT-008,Finca 5,30.1,0.0,6.5,26.83,5019.52
2026-11-02,LOT-008,Finca 5,42.1,2.3,5.8,77.17,14438.88
2026-11-09,LOT-008,Finca 5,34.8,2.3,6.0,72.84,13627.99
2026-11-16,LOT-008,Finca 5,39.8,2.3,5.2,75.02,14036.24
2026-11-23,LOT-008,Finca 5,45.8,3.2,5.2,95.88,17939.52
2026-11-30,LOT-008,Finca 5,36.1,2.7,5.6,80.79,15116.18
2026-12-07,LOT-008,Finca 5,45.5,2.0,5.4,73.18,13691.79
2026-12-14,LOT-008,Finca 5,37.6,1.9,5.7,66.67,12473.21
2026-12-21,LOT-008,Finca 5,37.6,3.4,5.5,94.91,17757.47
2026-12-28,LOT-008,Finca 5,35.1,2.6,4.8,77.32,14466.76
2027-01-04,LOT-008,Finca 5,0.0,2.5,5.7,54.4,10177.68
2027-01-11,LOT-008,Finca 5,0.0,2.5,4.5,52.95,9906.01
2027-01-18,LOT-008,Finca 5,0.0,1.9,6.0,43.38,8116.21
2027-01-25,LOT-008,Finca 5,0.0,1.4,5.9,33.75,6315.19
2027-02-01,LOT-008,Finca 5,0.0,2.3,5.0,49.77,9312.53
2027-02-08,LOT-008,Finca 5,0.0,1.4,5.3,33.03,6179.35
2027-02-15,LOT-008,Finca 5,0.0,2.2,4.7,47.53,8893.05
2027-02-22,LOT-008,Finca 5,0.0,3.1,6.2,66.46,12435.41
2027-03-01,LOT-008,Finca 5,0.0,2.1,5.9,47.08,8808.86
2027-03-08,LOT-008,Finca 5,0.0,2.6,4.9,55.41,10366.65
2027-03-15,LOT-008,Finca 5,0.0,2.8,5.6,60.06,11237.23
2027-03-22,LOT-008,Finca 5,0.0,2.3,5.1,49.94,9343.77
2027-03-29,LOT-008,Finca 5,0.0,2.8,5.4,59.85,11197.19
2027-04-05,LOT-008,Finca 5,0.0,0.0,5.7,6.9,1290.43
2027-04-12,LOT-008,Finca 5,0.0,0.0,6.0,7.26,1358.35
2027-04-19,LOT-008,Finca 5,0.0,0.0,6.5,7.87,1471.54
2027-04-26,LOT-008,Finca 5,0.0,0.0,5.8,7.08,1323.92
2027-05-03,LOT-008,Finca 5,0.0,0.0,5.9,7.2,1346.75
2027-05-10,LOT-008,Finca 5,0.0,0.0,5.9,7.2,1346.75
2027-05-17,LOT-008,Finca 5,0.0,0.0,5.6,6.83,1278.27
2027-05-24,LOT-008,Finca 5,0.0,0.0,6.1,7.44,1392.4
2027-05-31,LOT-008,Finca 5,0.0,0.0,5.1,6.22,1164.14
2027-06-07,LOT-008,Finca 5,0.0,0.0,5.8,7.08,1323.92
2027-06-14,LOT-008,Finca 5,0.0,0.0,6.5,7.93,1483.7
2027-06-21,LOT-008,Finca 5,0.0,0.0,6.7,8.17,1529.36
2027-06-28,LOT-008,Finca 5,0.0,0.0,5.2,6.34,1186.96
2027-07-05,LOT-008,Finca 5,0.0,0.0,6.2,7.56,1415.22
2027-07-12,LOT-008,Finca 5,0.0,0.0,6.0,7.32,1369.57
2027-07-19,LOT-008,Finca 5,0.0,0.0,6.0,7.32,1369.57
2027-07-26,LOT-008,Finca 5,0.0,0.0,5.5,6.71,1255.44
2027-08-02,LOT-008,Finca 5,0.0,0.0,5.9,7.2,1346.75
2026-08-10,LOT-009,Finca 5,0.0,0.0,5.4,6.53,328.01
2026-08-17,LOT-009,Finca 5,0.0,0.0,5.2,6.29,315.86
2026-08-24,LOT-009,Finca 5,0.0,0.0,6.1,7.38,370.53
2026-08-31,LOT-009,Finca 5,0.0,0.0,6.0,7.26,364.45
2026-09-07,LOT-009,Finca 5,38.1,0.0,5.4,30.54,1532.96
2026-09-14,LOT-009,Finca 5,43.6,0.0,6.0,34.73,1743.35
2026-09-21,LOT-009,Finca 5,45.2,0.0,5.5,35.13,1763.58
2026-09-28,LOT-009,Finca 5,42.3,0.0,6.3,34.27,1720.45
2026-10-05,LOT-009,Finca 5,46.1,0.0,5.5,35.7,1792.04
2026-10-12,LOT-009,Finca 5,47.1,0.0,5.3,36.09,1811.52
2026-10-19,LOT-009,Finca 5,44.0,0.0,5.2,34.01,1707.4
2026-10-26,LOT-009,Finca 5,41.5,0.0,5.1,32.32,1622.26
2026-11-02,LOT-009,Finca 5,41.1,2.5,5.8,80.34,4032.87
2026-11-09,LOT-009,Finca 5,45.6,2.1,5.6,75.36,3783.17
2026-11-16,LOT-009,Finca 5,43.6,2.8,5.5,87.27,4380.8
2026-11-23,LOT-009,Finca 5,38.6,2.7,6.1,82.95,4163.84
2026-11-30,LOT-009,Finca 5,38.3,3.2,5.1,91.07,4571.61
2026-12-07,LOT-009,Finca 5,37.9,2.5,5.4,77.89,3909.88
2026-12-14,LOT-009,Finca 5,43.1,2.3,6.0,78.09,3920.12
2026-12-21,LOT-009,Finca 5,42.5,2.2,6.3,76.18,3824.04
2026-12-28,LOT-009,Finca 5,28.0,2.4,5.3,69.65,3496.58
2027-01-04,LOT-009,Finca 5,0.0,2.5,5.4,54.03,2712.51
2027-01-11,LOT-009,Finca 5,0.0,3.3,4.8,68.51,3439.1
2027-01-18,LOT-009,Finca 5,0.0,3.3,5.0,68.78,3452.91
2027-01-25,LOT-009,Finca 5,0.0,2.6,6.1,56.81,2851.71
2027-02-01,LOT-009,Finca 5,0.0,2.7,5.3,57.74,2898.55
2027-02-08,LOT-009,Finca 5,0.0,1.9,5.4,42.65,2141.18
2027-02-15,LOT-009,Finca 5,0.0,2.1,5.2,46.23,2320.95
2027-02-22,LOT-009,Finca 5,0.0,2.1,5.3,46.35,2327.02
2027-03-01,LOT-009,Finca 5,0.0,2.4,5.5,52.3,2625.61
2027-03-08,LOT-009,Finca 5,0.0,2.4,6.5,53.54,2687.56
2027-03-15,LOT-009,Finca 5,0.0,2.3,5.7,50.67,2543.43
2027-03-22,LOT-009,Finca 5,0.0,2.4,6.3,53.3,2675.41
2027-03-29,LOT-009,Finca 5,0.0,2.7,5.8,58.43,2932.99
2027-04-05,LOT-009,Finca 5,0.0,0.0,5.3,6.41,321.93
2027-04-12,LOT-009,Finca 5,0.0,0.0,5.6,6.78,340.16
2027-04-19,LOT-009,Finca 5,0.0,0.0,6.0,7.26,364.45
2027-04-26,LOT-009,Finca 5,0.0,0.0,6.1,7.44,373.59
2027-05-03,LOT-009,Finca 5,0.0,0.0,5.4,6.59,330.72
2027-05-10,LOT-009,Finca 5,0.0,0.0,6.1,7.44,373.59
2027-05-17,LOT-009,Finca 5,0.0,0.0,6.2,7.56,379.71
2027-05-24,LOT-009,Finca 5,0.0,0.0,6.1,7.44,373.59
2027-05-31,LOT-009,Finca 5,0.0,0.0,6.1,7.44,373.59
2027-06-07,LOT-009,Finca 5,0.0,0.0,5.9,7.2,361.34
2027-06-14,LOT-009,Finca 5,0.0,0.0,6.0,7.32,367.46
2027-06-21,LOT-009,Finca 5,0.0,0.0,5.9,7.2,361.34
2027-06-28,LOT-009,Finca 5,0.0,0.0,5.3,6.47,324.59
2027-07-05,LOT-009,Finca 5,0.0,0.0,6.0,7.32,367.46
2027-07-12,LOT-009,Finca 5,0.0,0.0,6.8,8.3,416.46
2027-07-19,LOT-009,Finca 5,0.0,0.0,6.0,7.32,367.46
2027-07-26,LOT-009,Finca 5,0.0,0.0,5.5,6.71,336.84
2027-08-02,LOT-009,Finca 5,0.0,0.0,6.6,8.05,404.21
2026-08-10,LOT-010,Finca 5,0.0,0.0,4.7,5.69,2723.5
2026-08-17,LOT-010,Finca 5,0.0,0.0,5.3,6.41,3071.19
2026-08-24,LOT-010,Finca 5,0.0,0.0,5.2,6.29,3013.24
2026-08-31,LOT-010,Finca 5,0.0,0.0,6.4,7.74,3708.6
2026-09-07,LOT-010,Finca 5,42.9,0.0,6.6,35.01,16767.73
2026-09-14,LOT-010,Finca 5,48.8,0.0,4.6,36.31,17388.86
2026-09-21,LOT-010,Finca 5,42.9,0.0,4.7,32.71,15666.73
2026-09-28,LOT-010,Finca 5,52.9,0.0,4.8,39.13,18741.75
2026-10-05,LOT-010,Finca 5,36.0,0.0,4.4,28.0,13411.12
2026-10-12,LOT-010,Finca 5,30.7,0.0,6.5,27.21,13028.95
2026-10-19,LOT-010,Finca 5,42.3,0.0,5.2,32.94,15775.44
2026-10-26,LOT-010,Finca 5,41.9,0.0,5.3,32.81,15712.71
2026-11-02,LOT-010,Finca 5,44.8,2.7,5.9,86.58,41464.12
2026-11-09,LOT-010,Finca 5,36.5,2.8,5.1,82.31,39418.26
2026-11-16,LOT-010,Finca 5,43.8,3.3,4.8,96.04,45991.64
2026-11-23,LOT-010,Finca 5,37.0,2.5,5.9,77.9,37305.83
2026-11-30,LOT-010,Finca 5,46.7,2.9,4.9,90.42,43302.62
2026-12-07,LOT-010,Finca 5,40.4,1.9,5.6,68.31,32713.18
2026-12-14,LOT-010,Finca 5,42.4,2.3,4.8,76.2,36490.74
2026-12-21,LOT-010,Finca 5,38.9,2.2,5.5,72.94,34930.97
2026-12-28,LOT-010,Finca 5,34.9,2.9,4.3,82.29,39408.68
2027-01-04,LOT-010,Finca 5,0.0,2.8,5.3,59.61,28548.67
2027-01-11,LOT-010,Finca 5,0.0,2.9,5.3,61.51,29458.58
2027-01-18,LOT-010,Finca 5,0.0,2.7,5.3,57.74,27651.69
2027-01-25,LOT-010,Finca 5,0.0,3.1,6.5,66.8,31988.6
2027-02-01,LOT-010,Finca 5,0.0,2.3,6.3,51.35,24589.6
2027-02-08,LOT-010,Finca 5,0.0,2.6,4.8,55.23,26451.56
2027-02-15,LOT-010,Finca 5,0.0,2.8,6.1,60.64,29039.06
2027-02-22,LOT-010,Finca 5,0.0,1.9,4.5,41.58,19914.1
2027-03-01,LOT-010,Finca 5,0.0,2.2,5.9,48.98,23457.96
2027-03-08,LOT-010,Finca 5,0.0,2.1,5.2,46.26,22151.52
2027-03-15,LOT-010,Finca 5,0.0,3.0,6.1,64.47,30875.16
2027-03-22,LOT-010,Finca 5,0.0,2.3,5.4,50.3,24090.11
2027-03-29,LOT-010,Finca 5,0.0,2.7,5.4,57.94,27748.42
2027-04-05,LOT-010,Finca 5,0.0,0.0,6.3,7.62,3650.65
2027-04-12,LOT-010,Finca 5,0.0,0.0,5.5,6.65,3187.08
2027-04-19,LOT-010,Finca 5,0.0,0.0,5.4,6.53,3129.13
2027-04-26,LOT-010,Finca 5,0.0,0.0,6.2,7.56,3622.4
2027-05-03,LOT-010,Finca 5,0.0,0.0,6.0,7.32,3505.55
2027-05-10,LOT-010,Finca 5,0.0,0.0,5.8,7.08,3388.7
2027-05-17,LOT-010,Finca 5,0.0,0.0,5.9,7.2,3447.12
2027-05-24,LOT-010,Finca 5,0.0,0.0,5.9,7.2,3447.12
2027-05-31,LOT-010,Finca 5,0.0,0.0,6.1,7.44,3563.97
2027-06-07,LOT-010,Finca 5,0.0,0.0,6.4,7.81,3739.25
2027-06-14,LOT-010,Finca 5,0.0,0.0,6.3,7.69,3680.83
2027-06-21,LOT-010,Finca 5,0.0,0.0,6.6,8.05,3856.1
2027-06-28,LOT-010,Finca 5,0.0,0.0,5.8,7.08,3388.7
2027-07-05,LOT-010,Finca 5,0.0,0.0,5.8,7.08,3388.7
2027-07-12,LOT-010,Finca 5,0.0,0.0,6.4,7.81,3739.25
2027-07-19,LOT-010,Finca 5,0.0,0.0,6.3,7.69,3680.83
2027-07-26,LOT-010,Finca 5,0.0,0.0,5.1,6.22,2979.72
2027-08-02,LOT-010,Finca 5,0.0,0.0,6.7,8.17,3914.53
2026-08-10,LOT-011,Finca 3,0.0,0.0,5.6,6.78,2087.01
2026-08-17,LOT-011,Finca 3,0.0,0.0,5.8,7.02,2161.54
2026-08-24,LOT-011,Finca 3,0.0,0.0,6.5,7.87,2422.42
2026-08-31,LOT-011,Finca 3,0.0,0.0,7.0,8.47,2608.76
2026-09-07,LOT-011,Finca 3,44.7,0.0,5.5,34.82,10723.33
2026-09-14,LOT-011,Finca 3,39.0,0.0,5.6,31.35,9654.57
2026-09-21,LOT-011,Finca 3,44.1,0.0,4.9,33.71,10383.3
2026-09-28,LOT-011,Finca 3,33.1,0.0,6.2,28.36,8733.34
2026-10-05,LOT-011,Finca 3,37.3,0.0,6.3,31.12,9585.58
2026-10-12,LOT-011,Finca 3,44.4,0.0,4.9,33.9,10441.51
2026-10-19,LOT-011,Finca 3,43.9,0.0,4.6,33.22,10232.68
2026-10-26,LOT-011,Finca 3,36.9,0.0,4.3,28.45,8762.6
2026-11-02,LOT-011,Finca 3,34.0,2.3,5.5,71.71,22085.45
2026-11-09,LOT-011,Finca 3,44.2,2.4,6.1,80.78,24879.93
2026-11-16,LOT-011,Finca 3,38.8,2.5,5.2,78.19,24081.29
2026-11-23,LOT-011,Finca 3,45.5,2.4,4.7,79.9,24610.43
2026-11-30,LOT-011,Finca 3,48.4,3.7,4.4,106.08,32672.33
2026-12-07,LOT-011,Finca 3,34.3,3.1,5.3,86.89,26762.43
2026-12-14,LOT-011,Finca 3,38.7,2.3,5.0,74.11,22825.26
2026-12-21,LOT-011,Finca 3,52.7,2.7,5.5,91.13,28067.73
2026-12-28,LOT-011,Finca 3,43.6,2.3,5.2,77.46,23857.68
2027-01-04,LOT-011,Finca 3,0.0,2.7,5.5,57.96,17850.14
2027-01-11,LOT-011,Finca 3,0.0,2.3,4.8,49.51,15248.46
2027-01-18,LOT-011,Finca 3,0.0,2.6,6.3,57.05,17571.09
2027-01-25,LOT-011,Finca 3,0.0,2.4,6.0,52.88,16288.27
2027-02-01,LOT-011,Finca 3,0.0,3.7,6.0,77.6,23899.88
2027-02-08,LOT-011,Finca 3,0.0,2.7,6.1,58.71,18082.06
2027-02-15,LOT-011,Finca 3,0.0,2.4,5.7,52.54,16183.86
2027-02-22,LOT-011,Finca 3,0.0,3.1,5.8,65.98,20321.84
2027-03-01,LOT-011,Finca 3,0.0,2.9,5.4,61.69,19001.14
2027-03-08,LOT-011,Finca 3,0.0,2.5,5.0,53.62,16516.5
2027-03-15,LOT-011,Finca 3,0.0,2.4,5.4,52.21,16079.45
2027-03-22,LOT-011,Finca 3,0.0,2.7,5.9,58.52,18024.16
2027-03-29,LOT-011,Finca 3,0.0,2.4,5.9,52.84,16273.18
2027-04-05,LOT-011,Finca 3,0.0,0.0,6.8,8.23,2534.22
2027-04-12,LOT-011,Finca 3,0.0,0.0,6.0,7.26,2236.08
2027-04-19,LOT-011,Finca 3,0.0,0.0,5.8,7.02,2161.54
2027-04-26,LOT-011,Finca 3,0.0,0.0,6.2,7.56,2329.71
2027-05-03,LOT-011,Finca 3,0.0,0.0,5.9,7.2,2216.98
2027-05-10,LOT-011,Finca 3,0.0,0.0,6.4,7.81,2404.86
2027-05-17,LOT-011,Finca 3,0.0,0.0,5.0,6.1,1878.8
2027-05-24,LOT-011,Finca 3,0.0,0.0,6.4,7.81,2404.86
2027-05-31,LOT-011,Finca 3,0.0,0.0,6.5,7.93,2442.44
2027-06-07,LOT-011,Finca 3,0.0,0.0,6.4,7.81,2404.86
2027-06-14,LOT-011,Finca 3,0.0,0.0,6.1,7.44,2292.14
2027-06-21,LOT-011,Finca 3,0.0,0.0,7.0,8.54,2630.32
2027-06-28,LOT-011,Finca 3,0.0,0.0,5.6,6.83,2104.26
2027-07-05,LOT-011,Finca 3,0.0,0.0,5.5,6.71,2066.68
2027-07-12,LOT-011,Finca 3,0.0,0.0,6.8,8.3,2555.17
2027-07-19,LOT-011,Finca 3,0.0,0.0,5.8,7.08,2179.41
2027-07-26,LOT-011,Finca 3,0.0,0.0,6.5,7.93,2442.44
2027-08-02,LOT-011,Finca 3,0.0,0.0,6.6,8.05,2480.02
2026-08-10,LOT-012,Finca 2,0.0,0.0,5.5,6.65,809.91
2026-08-17,LOT-012,Finca 2,0.0,0.0,6.6,7.99,971.9
2026-08-24,LOT-012,Finca 2,0.0,0.0,6.8,8.23,1001.35
2026-08-31,LOT-012,Finca 2,0.0,0.0,5.5,6.65,809.91
2026-09-07,LOT-012,Finca 2,39.2,0.0,6.1,32.08,3903.77
2026-09-14,LOT-012,Finca 2,41.1,0.0,5.0,31.94,3887.46
2026-09-21,LOT-012,Finca 2,38.5,0.0,5.6,31.03,3776.47
2026-09-28,LOT-012,Finca 2,38.2,0.0,5.5,30.72,3738.75
2026-10-05,LOT-012,Finca 2,44.4,0.0,5.1,34.14,4155.2
2026-10-12,LOT-012,Finca 2,35.9,0.0,5.1,28.79,3503.5
2026-10-19,LOT-012,Finca 2,40.1,0.0,5.1,31.43,3825.52
2026-10-26,LOT-012,Finca 2,43.9,0.0,4.9,33.59,4087.42
2026-11-02,LOT-012,Finca 2,33.6,2.8,5.7,81.18,9879.73
2026-11-09,LOT-012,Finca 2,43.4,2.3,5.2,77.29,9405.95
2026-11-16,LOT-012,Finca 2,41.6,3.1,5.0,91.1,11086.38
2026-11-23,LOT-012,Finca 2,36.1,2.6,5.0,78.14,9509.76
2026-11-30,LOT-012,Finca 2,39.9,2.6,6.0,81.77,9951.53
2026-12-07,LOT-012,Finca 2,44.3,2.0,5.1,72.06,8769.7
2026-12-14,LOT-012,Finca 2,41.6,2.6,5.0,81.63,9934.61
2026-12-21,LOT-012,Finca 2,40.2,2.6,5.6,81.48,9915.63
2026-12-28,LOT-012,Finca 2,37.9,2.4,5.5,76.13,9265.26
2027-01-04,LOT-012,Finca 2,0.0,2.0,5.2,44.29,5390.34
2027-01-11,LOT-012,Finca 2,0.0,2.8,4.8,59.01,7181.27
2027-01-18,LOT-012,Finca 2,0.0,2.0,6.1,45.4,5525.3
2027-01-25,LOT-012,Finca 2,0.0,2.1,5.4,46.46,5653.57
2027-02-01,LOT-012,Finca 2,0.0,2.6,5.7,56.32,6854.51
2027-02-08,LOT-012,Finca 2,0.0,3.0,5.4,63.56,7735.74
2027-02-15,LOT-012,Finca 2,0.0,1.9,5.4,42.67,5193.18
2027-02-22,LOT-012,Finca 2,0.0,2.1,5.0,45.99,5597.23
2027-03-01,LOT-012,Finca 2,0.0,2.1,5.8,46.96,5715.03
2027-03-08,LOT-012,Finca 2,0.0,2.5,5.3,53.99,6570.34
2027-03-15,LOT-012,Finca 2,0.0,2.6,5.6,56.25,6846.11
2027-03-22,LOT-012,Finca 2,0.0,3.0,5.8,64.11,7801.94
2027-03-29,LOT-012,Finca 2,0.0,2.8,5.4,59.85,7283.26
2027-04-05,LOT-012,Finca 2,0.0,0.0,5.5,6.65,809.91
2027-04-12,LOT-012,Finca 2,0.0,0.0,6.1,7.38,898.27
2027-04-19,LOT-012,Finca 2,0.0,0.0,5.6,6.78,824.64
2027-04-26,LOT-012,Finca 2,0.0,0.0,5.7,6.95,846.3
2027-05-03,LOT-012,Finca 2,0.0,0.0,7.2,8.78,1069.01
2027-05-10,LOT-012,Finca 2,0.0,0.0,5.7,6.95,846.3
2027-05-17,LOT-012,Finca 2,0.0,0.0,5.7,6.95,846.3
2027-05-24,LOT-012,Finca 2,0.0,0.0,5.9,7.2,876.0
2027-05-31,LOT-012,Finca 2,0.0,0.0,5.8,7.08,861.15
2027-06-07,LOT-012,Finca 2,0.0,0.0,6.5,7.93,965.08
2027-06-14,LOT-012,Finca 2,0.0,0.0,6.3,7.69,935.39
2027-06-21,LOT-012,Finca 2,0.0,0.0,6.3,7.69,935.39
2027-06-28,LOT-012,Finca 2,0.0,0.0,6.7,8.17,994.78
2027-07-05,LOT-012,Finca 2,0.0,0.0,4.4,5.37,653.29
2027-07-12,LOT-012,Finca 2,0.0,0.0,6.6,8.05,979.93
2027-07-19,LOT-012,Finca 2,0.0,0.0,6.4,7.81,950.23
2027-07-26,LOT-012,Finca 2,0.0,0.0,6.1,7.44,905.69
2027-08-02,LOT-012,Finca 2,0.0,0.0,6.3,7.69,935.39
2026-08-10,LOT-013,Finca 5,0.0,0.0,5.5,6.65,1573.91
2026-08-17,LOT-013,Finca 5,0.0,0.0,6.0,7.26,1716.99
2026-08-24,LOT-013,Finca 5,0.0,0.0,5.5,6.65,1573.91
2026-08-31,LOT-013,Finca 5,0.0,0.0,5.7,6.9,1631.14
2026-09-07,LOT-013,Finca 5,35.5,0.0,5.4,28.9,6834.61
2026-09-14,LOT-013,Finca 5,44.9,0.0,5.9,35.43,8378.25
2026-09-21,LOT-013,Finca 5,41.2,0.0,6.4,33.7,7970.05
2026-09-28,LOT-013,Finca 5,38.5,0.0,5.5,30.91,7310.21
2026-10-05,LOT-013,Finca 5,38.1,0.0,5.7,30.9,7307.85
2026-10-12,LOT-013,Finca 5,40.0,0.0,6.0,32.46,7676.79
2026-10-19,LOT-013,Finca 5,43.1,0.0,5.8,34.17,8081.44
2026-10-26,LOT-013,Finca 5,38.2,0.0,5.6,30.84,7294.13
2026-11-02,LOT-013,Finca 5,31.1,2.6,5.7,75.81,17929.54
2026-11-09,LOT-013,Finca 5,39.2,2.5,5.5,78.8,18636.44
2026-11-16,LOT-013,Finca 5,46.5,2.9,6.7,92.44,21863.01
2026-11-23,LOT-013,Finca 5,28.6,2.5,5.4,72.0,17028.47
2026-11-30,LOT-013,Finca 5,40.8,3.3,5.0,94.42,22330.57
2026-12-07,LOT-013,Finca 5,37.0,2.2,5.3,71.5,16909.99
2026-12-14,LOT-013,Finca 5,37.3,2.3,5.4,73.71,17432.41
2026-12-21,LOT-013,Finca 5,40.6,2.1,5.7,72.35,17111.72
2026-12-28,LOT-013,Finca 5,38.5,2.4,5.9,76.99,18209.08
2027-01-04,LOT-013,Finca 5,0.0,2.7,6.4,59.04,13963.91
2027-01-11,LOT-013,Finca 5,0.0,2.6,5.3,55.81,13199.77
2027-01-18,LOT-013,Finca 5,0.0,2.6,4.8,55.23,13062.84
2027-01-25,LOT-013,Finca 5,0.0,2.9,5.9,62.27,14726.38
2027-02-01,LOT-013,Finca 5,0.0,3.4,5.3,71.05,16802.62
2027-02-08,LOT-013,Finca 5,0.0,2.5,5.4,54.06,12784.95
2027-02-15,LOT-013,Finca 5,0.0,2.0,6.2,45.54,10770.68
2027-02-22,LOT-013,Finca 5,0.0,2.7,5.7,58.25,13776.36
2027-03-01,LOT-013,Finca 5,0.0,2.6,5.6,56.23,13297.92
2027-03-08,LOT-013,Finca 5,0.0,2.7,5.1,57.55,13611.05
2027-03-15,LOT-013,Finca 5,0.0,2.5,5.3,53.99,12768.16
2027-03-22,LOT-013,Finca 5,0.0,2.3,5.4,50.3,11896.66
2027-03-29,LOT-013,Finca 5,0.0,1.9,6.2,43.68,10329.85
2027-04-05,LOT-013,Finca 5,0.0,0.0,5.9,7.14,1688.37
2027-04-12,LOT-013,Finca 5,0.0,0.0,5.8,7.02,1659.76
2027-04-19,LOT-013,Finca 5,0.0,0.0,6.1,7.38,1745.61
2027-04-26,LOT-013,Finca 5,0.0,0.0,6.1,7.44,1760.03
2027-05-03,LOT-013,Finca 5,0.0,0.0,6.0,7.32,1731.18
2027-05-10,LOT-013,Finca 5,0.0,0.0,6.1,7.44,1760.03
2027-05-17,LOT-013,Finca 5,0.0,0.0,6.2,7.56,1788.89
2027-05-24,LOT-013,Finca 5,0.0,0.0,6.0,7.32,1731.18
2027-05-31,LOT-013,Finca 5,0.0,0.0,6.4,7.81,1846.59
2027-06-07,LOT-013,Finca 5,0.0,0.0,6.3,7.69,1817.74
2027-06-14,LOT-013,Finca 5,0.0,0.0,5.8,7.08,1673.47
2027-06-21,LOT-013,Finca 5,0.0,0.0,5.8,7.08,1673.47
2027-06-28,LOT-013,Finca 5,0.0,0.0,5.2,6.34,1500.36
2027-07-05,LOT-013,Finca 5,0.0,0.0,6.0,7.32,1731.18
2027-07-12,LOT-013,Finca 5,0.0,0.0,6.0,7.32,1731.18
2027-07-19,LOT-013,Finca 5,0.0,0.0,6.1,7.44,1760.03
2027-07-26,LOT-013,Finca 5,0.0,0.0,5.3,6.47,1529.21
2027-08-02,LOT-013,Finca 5,0.0,0.0,6.0,7.32,1731.18
2026-08-10,LOT-014,Finca 4,0.0,0.0,5.5,6.65,3182.42
2026-08-17,LOT-014,Finca 4,0.0,0.0,5.6,6.78,3240.28
2026-08-24,LOT-014,Finca 4,0.0,0.0,6.7,8.11,3876.77
2026-08-31,LOT-014,Finca 4,0.0,0.0,6.6,7.99,3818.91
2026-09-07,LOT-014,Finca 4,40.7,0.0,5.7,32.54,15559.67
2026-09-14,LOT-014,Finca 4,36.9,0.0,5.6,30.02,14357.0
2026-09-21,LOT-014,Finca 4,27.5,0.0,5.6,24.1,11525.1
2026-09-28,LOT-014,Finca 4,43.2,0.0,4.6,32.78,15676.35
2026-10-05,LOT-014,Finca 4,38.9,0.0,5.3,30.92,14785.94
2026-10-12,LOT-014,Finca 4,36.4,0.0,5.5,29.59,14148.5
2026-10-19,LOT-014,Finca 4,46.3,0.0,5.4,35.7,17073.17
2026-10-26,LOT-014,Finca 4,36.9,0.0,5.1,29.42,14067.69
2026-11-02,LOT-014,Finca 4,35.6,2.1,5.1,68.44,32726.1
2026-11-09,LOT-014,Finca 4,39.5,2.6,5.9,81.37,38912.09
2026-11-16,LOT-014,Finca 4,32.7,2.7,5.1,78.02,37308.21
2026-11-23,LOT-014,Finca 4,36.4,3.0,5.4,86.41,41319.35
2026-11-30,LOT-014,Finca 4,32.1,2.4,6.6,73.78,35283.99
2026-12-07,LOT-014,Finca 4,44.2,2.5,5.2,81.61,39027.34
2026-12-14,LOT-014,Finca 4,36.8,3.2,5.2,90.24,43154.68
