fecha,lote_id,nombre_finca,demanda_urea_kg_ha,demanda_fungicida_l_ha,demanda_gasoil_l_ha,costo_insumos_usd_ha,costo_total_lote_usd
2013-02-11,LOT-009,Finca 5,0.0,0.0,3.6,4.07,204.39
2013-02-18,LOT-009,Finca 5,0.0,0.0,3.4,3.78,189.81
2013-02-25,LOT-009,Finca 5,0.0,0.0,2.4,2.56,128.45
2013-03-04,LOT-009,Finca 5,0.0,0.0,3.7,3.86,193.61
2013-03-11,LOT-009,Finca 5,0.0,0.0,1.8,1.95,98.06
2013-03-18,LOT-009,Finca 5,0.0,0.0,1.6,1.71,85.76
2013-03-25,LOT-009,Finca 5,0.0,0.0,2.0,2.16,108.3
2013-04-01,LOT-009,Finca 5,0.0,0.0,6.0,6.87,344.83
2013-04-08,LOT-009,Finca 5,0.0,0.0,6.5,6.34,318.47
2013-04-15,LOT-009,Finca 5,0.0,0.0,3.6,3.58,179.87
2013-04-22,LOT-009,Finca 5,0.0,0.0,7.1,7.62,382.67
2013-04-29,LOT-009,Finca 5,0.0,0.0,6.1,6.35,318.72
2013-05-06,LOT-009,Finca 5,0.0,0.0,4.7,5.27,264.44
2013-05-13,LOT-009,Finca 5,0.0,0.0,6.1,6.57,329.67
2013-05-20,LOT-009,Finca 5,0.0,0.0,6.9,7.22,362.33
2013-05-27,LOT-009,Finca 5,0.0,0.0,6.5,7.71,387.08
2013-06-03,LOT-009,Finca 5,0.0,0.0,6.9,7.36,369.51
2013-06-10,LOT-009,Finca 5,0.0,0.0,4.9,5.54,278.35
2013-06-17,LOT-009,Finca 5,0.0,0.0,5.7,6.41,321.57
2013-06-24,LOT-009,Finca 5,0.0,0.0,5.3,5.73,287.83
2013-07-01,LOT-009,Finca 5,0.0,0.0,7.4,7.82,392.39
2013-07-08,LOT-009,Finca 5,0.0,0.0,6.5,6.84,343.22
2013-07-15,LOT-009,Finca 5,0.0,0.0,8.3,9.02,452.93
2013-07-22,LOT-009,Finca 5,0.0,0.0,5.6,6.3,316.31
2013-07-29,LOT-009,Finca 5,0.0,0.0,5.4,5.69,285.7
2013-08-05,LOT-009,Finca 5,0.0,0.0,5.9,6.53,327.97
2013-08-12,LOT-009,Finca 5,0.0,0.0,7.1,7.74,388.64
2013-08-19,LOT-009,Finca 5,0.0,0.0,5.7,6.39,320.88
2013-08-26,LOT-009,Finca 5,0.0,0.0,6.1,6.53,327.63
2013-09-02,LOT-009,Finca 5,38.3,0.0,3.0,26.88,1349.18
2013-09-09,LOT-009,Finca 5,34.6,0.0,2.9,23.03,1155.88
2013-09-16,LOT-009,Finca 5,36.9,0.0,3.0,23.7,1189.92
2013-09-23,LOT-009,Finca 5,42.5,2.7,4.8,77.59,3894.93
2013-09-30,LOT-009,Finca 5,35.9,2.0,5.6,60.4,3032.22
2013-10-07,LOT-009,Finca 5,35.1,0.0,3.2,21.34,1071.02
2013-10-14,LOT-009,Finca 5,43.3,0.0,1.0,24.87,1248.42
2013-10-21,LOT-009,Finca 5,40.3,0.0,2.6,26.08,1309.09
2013-10-28,LOT-009,Finca 5,40.1,1.9,6.5,65.52,3289.14
2013-11-04,LOT-009,Finca 5,42.4,2.4,6.1,72.98,3663.67
2013-11-11,LOT-009,Finca 5,34.1,0.0,2.5,23.61,1185.03
2013-11-18,LOT-009,Finca 5,41.6,0.0,2.4,26.39,1324.74
2013-11-25,LOT-009,Finca 5,45.1,0.0,2.7,27.74,1392.63
2013-12-02,LOT-009,Finca 5,40.3,0.0,4.7,26.84,1347.18
2013-12-09,LOT-009,Finca 5,34.3,0.0,3.1,21.85,1096.9
2013-12-16,LOT-009,Finca 5,43.1,2.5,5.2,68.17,3422.16
2013-12-23,LOT-009,Finca 5,35.2,0.0,2.8,24.34,1221.92
2013-12-30,LOT-009,Finca 5,45.1,0.0,2.8,26.97,1353.8
2014-01-06,LOT-009,Finca 5,38.2,0.0,2.7,27.77,1393.9
2014-01-13,LOT-009,Finca 5,41.4,0.0,3.1,26.21,1315.95
2014-01-20,LOT-009,Finca 5,32.8,0.0,2.2,20.52,1029.9
2014-01-27,LOT-009,Finca 5,27.8,0.0,2.3,15.56,781.0
2014-02-03,LOT-009,Finca 5,0.0,0.0,3.6,4.0,200.73
2014-02-10,LOT-009,Finca 5,0.0,0.0,4.1,4.3,215.99
2014-02-17,LOT-009,Finca 5,0.0,0.0,3.5,3.83,192.38
2014-02-24,LOT-009,Finca 5,0.0,0.0,3.4,3.86,193.62
2014-03-03,LOT-009,Finca 5,0.0,0.0,2.9,2.81,141.15
2014-03-10,LOT-009,Finca 5,0.0,0.0,3.6,4.05,203.53
2014-03-17,LOT-009,Finca 5,0.0,0.0,3.2,3.26,163.72
2014-03-24,LOT-009,Finca 5,0.0,0.0,4.4,4.58,229.76
2014-03-31,LOT-009,Finca 5,0.0,0.0,2.9,2.89,145.18
2014-04-07,LOT-009,Finca 5,0.0,0.0,7.1,7.15,358.69
2014-04-14,LOT-009,Finca 5,0.0,0.0,6.7,7.7,386.75
2014-04-21,LOT-009,Finca 5,0.0,0.0,6.6,7.51,377.04
2014-04-28,LOT-009,Finca 5,0.0,0.0,4.4,5.01,251.28
2014-05-05,LOT-009,Finca 5,0.0,0.0,6.7,7.55,379.14
2014-05-12,LOT-009,Finca 5,0.0,0.0,5.9,6.37,319.77
2014-05-19,LOT-009,Finca 5,0.0,0.0,5.6,6.15,308.88
2014-05-26,LOT-009,Finca 5,0.0,0.0,4.8,5.78,289.98
2014-06-02,LOT-009,Finca 5,0.0,0.0,6.0,6.6,331.07
2014-06-09,LOT-009,Finca 5,0.0,0.0,6.0,6.75,338.85
2014-06-16,LOT-009,Finca 5,0.0,0.0,5.0,5.01,251.36
2014-06-23,LOT-009,Finca 5,0.0,0.0,4.8,5.16,258.98
2014-06-30,LOT-009,Finca 5,0.0,0.0,6.4,6.45,323.95
2014-07-07,LOT-009,Finca 5,0.0,0.0,6.7,7.37,369.83
2014-07-14,LOT-009,Finca 5,0.0,0.0,6.2,7.08,355.17
2014-07-21,LOT-009,Finca 5,0.0,0.0,6.9,7.54,378.69
2014-07-28,LOT-009,Finca 5,0.0,0.0,5.9,6.82,342.39
2014-08-04,LOT-009,Finca 5,0.0,0.0,6.0,6.73,337.89
2014-08-11,LOT-009,Finca 5,0.0,0.0,5.3,5.58,280.23
2014-08-18,LOT-009,Finca 5,0.0,0.0,4.8,5.42,271.94
2014-08-25,LOT-009,Finca 5,0.0,0.0,7.5,8.23,413.25
2014-09-01,LOT-009,Finca 5,43.5,0.0,1.9,24.91,1250.69
2014-09-08,LOT-009,Finca 5,38.6,0.0,2.9,22.6,1134.68
2014-09-15,LOT-009,Finca 5,36.5,0.0,2.7,24.84,1247.07
2014-09-22,LOT-009,Finca 5,39.7,2.4,5.8,71.87,3608.08
2014-09-29,LOT-009,Finca 5,37.2,0.0,2.9,23.35,1172.1
2014-10-06,LOT-009,Finca 5,42.5,2.3,5.6,74.09,3719.48
2014-10-13,LOT-009,Finca 5,37.6,0.0,3.3,25.82,1296.0
2014-10-20,LOT-009,Finca 5,35.5,0.0,3.7,24.5,1229.68
2014-10-27,LOT-009,Finca 5,32.4,0.0,2.7,21.81,1094.96
2014-11-03,LOT-009,Finca 5,40.9,1.9,4.2,60.84,3054.16
2014-11-10,LOT-009,Finca 5,38.1,1.7,4.5,59.76,3000.01
2014-11-17,LOT-009,Finca 5,41.6,2.1,6.5,68.5,3438.62
2014-11-24,LOT-009,Finca 5,31.8,0.0,2.9,22.18,1113.59
2014-12-01,LOT-009,Finca 5,39.8,1.8,6.3,58.18,2920.84
2014-12-08,LOT-009,Finca 5,40.4,1.7,5.5,53.83,2702.13
2014-12-15,LOT-009,Finca 5,39.8,0.0,2.5,26.88,1349.46
2014-12-22,LOT-009,Finca 5,30.4,2.3,7.3,62.92,3158.38
2014-12-29,LOT-009,Finca 5,35.9,2.7,4.9,69.48,3487.78
2015-01-05,LOT-009,Finca 5,38.9,0.0,3.6,25.51,1280.77
2015-01-12,LOT-009,Finca 5,37.8,0.0,2.8,25.6,1285.09
2015-01-19,LOT-009,Finca 5,41.5,0.0,4.5,29.7,1491.17
2015-01-26,LOT-009,Finca 5,39.3,0.0,2.6,26.08,1309.08
2015-02-02,LOT-009,Finca 5,0.0,0.0,2.8,3.3,165.86
2015-02-09,LOT-009,Finca 5,0.0,0.0,5.0,5.22,261.86
2015-02-16,LOT-009,Finca 5,0.0,0.0,3.1,3.48,174.74
2015-02-23,LOT-009,Finca 5,0.0,0.0,2.5,2.85,143.2
2015-03-02,LOT-009,Finca 5,0.0,0.0,2.1,2.17,108.8
2015-03-09,LOT-009,Finca 5,0.0,0.0,1.5,1.57,78.82
2015-03-16,LOT-009,Finca 5,0.0,0.0,3.3,3.69,185.03
2015-03-23,LOT-009,Finca 5,0.0,0.0,3.5,4.19,210.5
2015-03-30,LOT-009,Finca 5,0.0,0.0,2.7,2.82,141.4
2015-04-06,LOT-009,Finca 5,0.0,0.0,6.0,6.71,336.67
2015-04-13,LOT-009,Finca 5,0.0,0.0,5.1,5.27,264.36
2015-04-20,LOT-009,Finca 5,0.0,0.0,6.1,6.41,321.87
2015-04-27,LOT-009,Finca 5,0.0,0.0,6.4,6.83,342.97
2015-05-04,LOT-009,Finca 5,0.0,0.0,5.6,6.46,324.46
2015-05-11,LOT-009,Finca 5,0.0,0.0,7.4,8.16,409.69
2015-05-18,LOT-009,Finca 5,0.0,0.0,5.3,5.7,286.31
2015-05-25,LOT-009,Finca 5,0.0,0.0,6.2,6.54,328.21
2015-06-01,LOT-009,Finca 5,0.0,0.0,6.7,7.55,378.85
2015-06-08,LOT-009,Finca 5,0.0,0.0,5.9,6.95,348.77
2015-06-15,LOT-009,Finca 5,0.0,0.0,5.8,6.38,320.06
2015-06-22,LOT-009,Finca 5,0.0,0.0,4.9,5.1,256.01
2015-06-29,LOT-009,Finca 5,0.0,0.0,7.1,7.58,380.61
2015-07-06,LOT-009,Finca 5,0.0,0.0,5.9,6.27,314.98
2015-07-13,LOT-009,Finca 5,0.0,0.0,6.4,7.01,351.83
2015-07-20,LOT-009,Finca 5,0.0,0.0,6.5,7.26,364.32
2015-07-27,LOT-009,Finca 5,0.0,0.0,5.5,6.43,322.88
2015-08-03,LOT-009,Finca 5,0.0,0.0,5.8,6.25,313.8
2015-08-10,LOT-009,Finca 5,0.0,0.0,7.1,7.85,393.82
2015-08-17,LOT-009,Finca 5,0.0,0.0,5.1,5.57,279.4
2015-08-24,LOT-009,Finca 5,0.0,0.0,7.7,8.4,421.46
2015-08-31,LOT-009,Finca 5,0.0,0.0,5.4,6.0,301.13
2015-09-07,LOT-009,Finca 5,31.9,0.0,3.1,21.27,1067.59
2015-09-14,LOT-009,Finca 5,48.9,1.6,5.4,62.17,3121.18
2015-09-21,LOT-009,Finca 5,40.2,2.2,5.8,70.66,3547.14
2015-09-28,LOT-009,Finca 5,34.2,0.0,2.5,23.8,1194.68
2015-10-05,LOT-009,Finca 5,37.1,0.0,2.1,24.61,1235.62
2015-10-12,LOT-009,Finca 5,37.6,2.1,5.1,53.05,2663.05
2015-10-19,LOT-009,Finca 5,39.4,0.0,1.5,27.07,1359.05
2015-10-26,LOT-009,Finca 5,36.7,0.0,4.9,24.0,1204.76
2015-11-02,LOT-009,Finca 5,32.4,2.6,5.5,73.74,3701.75
2015-11-09,LOT-009,Finca 5,34.8,1.8,5.6,56.67,2844.95
2015-11-16,LOT-009,Finca 5,45.1,0.0,2.7,28.21,1416.19
2015-11-23,LOT-009,Finca 5,37.4,2.5,5.8,70.39,3533.77
2015-11-30,LOT-009,Finca 5,30.0,2.2,6.7,64.07,3216.08
2015-12-07,LOT-009,Finca 5,37.6,1.4,5.8,54.06,2713.58
2015-12-14,LOT-009,Finca 5,36.8,1.7,4.2,51.55,2587.86
2015-12-21,LOT-009,Finca 5,42.7,2.0,4.8,60.69,3046.47
2015-12-28,LOT-009,Finca 5,37.7,2.0,5.6,63.14,3169.82
2016-01-04,LOT-009,Finca 5,36.8,0.0,2.0,23.86,1197.91
2016-01-11,LOT-009,Finca 5,35.3,0.0,3.4,24.85,1247.63
2016-01-18,LOT-009,Finca 5,38.0,0.0,2.9,26.75,1342.99
2016-01-25,LOT-009,Finca 5,47.5,0.0,3.6,32.49,1630.92
2016-02-01,LOT-009,Finca 5,0.0,0.0,3.7,4.27,214.41
2016-02-08,LOT-009,Finca 5,0.0,0.0,2.9,2.7,135.3
2016-02-15,LOT-009,Finca 5,0.0,0.0,3.2,3.33,167.41
2016-02-22,LOT-009,Finca 5,0.0,0.0,2.7,3.08,154.61
2016-02-29,LOT-009,Finca 5,0.0,0.0,3.6,4.13,207.28
2016-03-07,LOT-009,Finca 5,0.0,0.0,2.9,3.17,159.32
2016-03-14,LOT-009,Finca 5,0.0,0.0,3.2,3.72,186.65
2016-03-21,LOT-009,Finca 5,0.0,0.0,3.1,3.5,175.9
2016-03-28,LOT-009,Finca 5,0.0,0.0,3.0,3.1,155.87
2016-04-04,LOT-009,Finca 5,0.0,0.0,8.4,9.35,469.5
2016-04-11,LOT-009,Finca 5,0.0,0.0,5.5,6.07,304.62
2016-04-18,LOT-009,Finca 5,0.0,0.0,5.5,6.28,315.17
2016-04-25,LOT-009,Finca 5,0.0,0.0,6.6,7.34,368.56
2016-05-02,LOT-009,Finca 5,0.0,0.0,5.5,6.02,302.25
2016-05-09,LOT-009,Finca 5,0.0,0.0,5.8,6.34,318.45
2016-05-16,LOT-009,Finca 5,0.0,0.0,5.1,5.34,267.87
2016-05-23,LOT-009,Finca 5,0.0,0.0,6.4,7.29,365.87
2016-05-30,LOT-009,Finca 5,0.0,0.0,6.4,6.6,331.09
2016-06-06,LOT-009,Finca 5,0.0,0.0,5.7,6.61,331.82
2016-06-13,LOT-009,Finca 5,0.0,0.0,6.6,7.23,362.9
2016-06-20,LOT-009,Finca 5,0.0,0.0,4.5,4.96,249.24
2016-06-27,LOT-009,Finca 5,0.0,0.0,5.4,6.09,305.55
2016-07-04,LOT-009,Finca 5,0.0,0.0,5.9,6.8,341.47
2016-07-11,LOT-009,Finca 5,0.0,0.0,5.1,5.67,284.62
2016-07-18,LOT-009,Finca 5,0.0,0.0,4.6,4.92,247.14
2016-07-25,LOT-009,Finca 5,0.0,0.0,5.8,6.56,329.27
2016-08-01,LOT-009,Finca 5,0.0,0.0,6.6,6.36,319.2
2016-08-08,LOT-009,Finca 5,0.0,0.0,7.0,8.71,437.33
2016-08-15,LOT-009,Finca 5,0.0,0.0,5.6,6.06,304.35
2016-08-22,LOT-009,Finca 5,0.0,0.0,6.6,6.72,337.26
2016-08-29,LOT-009,Finca 5,0.0,0.0,6.5,8.33,418.26
2016-09-05,LOT-009,Finca 5,43.9,0.0,2.7,28.8,1445.6
2016-09-12,LOT-009,Finca 5,28.8,0.0,3.1,19.44,975.66
2016-09-19,LOT-009,Finca 5,32.8,2.0,5.3,61.7,3097.13
2016-09-26,LOT-009,Finca 5,36.1,2.2,6.1,68.87,3457.05
2016-10-03,LOT-009,Finca 5,36.0,0.0,3.3,24.56,1232.69
2016-10-10,LOT-009,Finca 5,37.9,2.5,5.3,74.3,3729.73
2016-10-17,LOT-009,Finca 5,37.4,0.0,2.7,24.47,1228.39
2016-10-24,LOT-009,Finca 5,37.0,0.0,2.4,24.8,1244.82
2016-10-31,LOT-009,Finca 5,33.4,2.4,4.6,63.63,3194.3
2016-11-07,LOT-009,Finca 5,36.2,0.0,3.8,27.76,1393.74
2016-11-14,LOT-009,Finca 5,36.1,0.0,3.7,27.07,1359.13
2016-11-21,LOT-009,Finca 5,34.9,0.0,2.2,21.01,1054.65
2016-11-28,LOT-009,Finca 5,29.9,0.0,4.1,23.43,1175.96
2016-12-05,LOT-009,Finca 5,32.1,0.0,3.6,24.39,1224.29
2016-12-12,LOT-009,Finca 5,32.8,0.0,4.1,22.8,1144.51
2016-12-19,LOT-009,Finca 5,48.9,0.0,1.7,29.72,1491.79
2016-12-26,LOT-009,Finca 5,32.4,0.0,3.6,24.18,1213.75
2017-01-02,LOT-009,Finca 5,40.4,0.0,3.6,27.41,1376.09
2017-01-09,LOT-009,Finca 5,35.0,0.0,4.6,26.02,1306.45
2017-01-16,LOT-009,Finca 5,38.4,0.0,2.0,24.33,1221.39
2017-01-23,LOT-009,Finca 5,36.6,0.0,2.0,20.4,1024.08
2017-01-30,LOT-009,Finca 5,45.8,0.0,2.5,30.07,1509.28
2017-02-06,LOT-009,Finca 5,0.0,0.0,3.4,4.07,204.45
2017-02-13,LOT-009,Finca 5,0.0,0.0,2.6,2.65,133.01
2017-02-20,LOT-009,Finca 5,0.0,0.0,2.5,2.81,140.99
2017-02-27,LOT-009,Finca 5,0.0,0.0,1.5,1.62,81.27
2017-03-06,LOT-009,Finca 5,0.0,0.0,3.5,3.65,183.35
2017-03-13,LOT-009,Finca 5,0.0,0.0,4.0,4.85,243.33
2017-03-20,LOT-009,Finca 5,0.0,0.0,2.3,2.47,124.06
2017-03-27,LOT-009,Finca 5,0.0,0.0,1.8,1.98,99.17
2017-04-03,LOT-009,Finca 5,0.0,0.0,6.6,6.97,350.13
2017-04-10,LOT-009,Finca 5,0.0,0.0,4.7,4.92,246.84
2017-04-17,LOT-009,Finca 5,0.0,0.0,7.0,8.72,437.72
2017-04-24,LOT-009,Finca 5,0.0,0.0,5.3,6.07,304.61
2017-05-01,LOT-009,Finca 5,0.0,0.0,5.1,6.04,303.13
2017-05-08,LOT-009,Finca 5,0.0,0.0,6.2,7.19,360.97
2017-05-15,LOT-009,Finca 5,0.0,0.0,5.2,5.48,275.08
2017-05-22,LOT-009,Finca 5,0.0,0.0,5.4,5.98,300.08
2017-05-29,LOT-009,Finca 5,0.0,0.0,6.3,6.97,350.11
2017-06-05,LOT-009,Finca 5,0.0,0.0,4.1,4.3,215.87
2017-06-12,LOT-009,Finca 5,0.0,0.0,7.3,8.26,414.89
2017-06-19,LOT-009,Finca 5,0.0,0.0,6.0,6.46,324.16
2017-06-26,LOT-009,Finca 5,0.0,0.0,5.0,6.21,311.59
2017-07-03,LOT-009,Finca 5,0.0,0.0,5.2,5.29,265.55
2017-07-10,LOT-009,Finca 5,0.0,0.0,6.8,7.47,375.13
2017-07-17,LOT-009,Finca 5,0.0,0.0,6.5,7.65,383.9
2017-07-24,LOT-009,Finca 5,0.0,0.0,7.1,8.03,403.29
2017-07-31,LOT-009,Finca 5,0.0,0.0,5.5,6.0,301.16
2017-08-07,LOT-009,Finca 5,0.0,0.0,6.2,7.17,360.08
2017-08-14,LOT-009,Finca 5,0.0,0.0,6.3,6.66,334.25
2017-08-21,LOT-009,Finca 5,0.0,0.0,6.6,7.15,358.74
2017-08-28,LOT-009,Finca 5,0.0,0.0,6.9,7.94,398.44
2017-09-04,LOT-009,Finca 5,34.2,2.2,5.0,60.36,3030.0
2017-09-11,LOT-009,Finca 5,37.6,0.0,3.6,24.92,1250.77
2017-09-18,LOT-009,Finca 5,29.6,2.5,4.6,69.7,3498.99
2017-09-25,LOT-009,Finca 5,36.3,0.0,4.0,27.49,1380.24
2017-10-02,LOT-009,Finca 5,39.5,0.0,3.3,26.16,1313.3
2017-10-09,LOT-009,Finca 5,31.9,1.9,6.3,56.23,2822.74
2017-10-16,LOT-009,Finca 5,34.9,0.0,2.6,23.65,1187.42
2017-10-23,LOT-009,Finca 5,42.6,0.0,2.2,26.35,1322.55
2017-10-30,LOT-009,Finca 5,39.2,2.2,5.5,68.9,3458.98
2017-11-06,LOT-009,Finca 5,35.2,2.0,4.6,61.56,3090.53
2017-11-13,LOT-009,Finca 5,40.2,0.0,2.5,26.66,1338.33
2017-11-20,LOT-009,Finca 5,42.7,2.1,4.7,70.98,3563.26
2017-11-27,LOT-009,Finca 5,36.6,0.0,2.7,23.46,1177.52
2017-12-04,LOT-009,Finca 5,42.9,2.1,5.3,68.87,3457.05
2017-12-11,LOT-009,Finca 5,44.9,2.4,6.8,84.63,4248.67
2017-12-18,LOT-009,Finca 5,44.1,1.9,6.3,65.74,3300.28
2017-12-25,LOT-009,Finca 5,45.5,2.7,6.3,83.24,4178.54
2018-01-01,LOT-009,Finca 5,42.7,0.0,2.8,27.68,1389.75
2018-01-08,LOT-009,Finca 5,33.6,0.0,2.7,21.41,1074.85
2018-01-15,LOT-009,Finca 5,29.5,0.0,4.1,23.26,1167.82
2018-01-22,LOT-009,Finca 5,36.4,0.0,4.0,26.12,1311.23
2018-01-29,LOT-009,Finca 5,31.7,0.0,3.9,23.33,1171.3
2018-02-05,LOT-009,Finca 5,0.0,0.0,2.6,2.94,147.72
2018-02-12,LOT-009,Finca 5,0.0,0.0,2.0,2.13,106.94
2018-02-19,LOT-009,Finca 5,0.0,0.0,4.3,4.6,231.06
2018-02-26,LOT-009,Finca 5,0.0,0.0,3.9,4.62,232.13
2018-03-05,LOT-009,Finca 5,0.0,0.0,3.2,3.42,171.83
2018-03-12,LOT-009,Finca 5,0.0,0.0,3.0,3.63,182.36
2018-03-19,LOT-009,Finca 5,0.0,0.0,3.4,3.92,196.85
2018-03-26,LOT-009,Finca 5,0.0,0.0,3.2,3.44,172.67
2018-04-02,LOT-009,Finca 5,0.0,0.0,5.4,6.17,309.79
2018-04-09,LOT-009,Finca 5,0.0,0.0,5.7,6.86,344.43
2018-04-16,LOT-009,Finca 5,0.0,0.0,7.6,8.48,425.54
2018-04-23,LOT-009,Finca 5,0.0,0.0,8.1,9.11,457.54
2018-04-30,LOT-009,Finca 5,0.0,0.0,7.3,8.63,433.11
2018-05-07,LOT-009,Finca 5,0.0,0.0,6.4,7.08,355.65
2018-05-14,LOT-009,Finca 5,0.0,0.0,5.7,6.42,322.15
2018-05-21,LOT-009,Finca 5,0.0,0.0,5.4,6.11,306.83
2018-05-28,LOT-009,Finca 5,0.0,0.0,5.4,6.12,307.12
2018-06-04,LOT-009,Finca 5,0.0,0.0,5.6,6.11,306.88
2018-06-11,LOT-009,Finca 5,0.0,0.0,7.7,8.49,426.35
2018-06-18,LOT-009,Finca 5,0.0,0.0,7.4,7.97,399.9
2018-06-25,LOT-009,Finca 5,0.0,0.0,6.6,8.05,404.03
2018-07-02,LOT-009,Finca 5,0.0,0.0,5.2,6.07,304.64
2018-07-09,LOT-009,Finca 5,0.0,0.0,6.7,7.92,397.74
2018-07-16,LOT-009,Finca 5,0.0,0.0,5.8,6.56,329.53
2018-07-23,LOT-009,Finca 5,0.0,0.0,4.3,4.49,225.47
2018-07-30,LOT-009,Finca 5,0.0,0.0,6.2,6.6,331.49
2018-08-06,LOT-009,Finca 5,0.0,0.0,5.3,6.23,312.84
2018-08-13,LOT-009,Finca 5,0.0,0.0,5.4,5.89,295.62
2018-08-20,LOT-009,Finca 5,0.0,0.0,5.8,6.55,328.99
2018-08-27,LOT-009,Finca 5,0.0,0.0,5.6,6.11,306.49
2018-09-03,LOT-009,Finca 5,37.7,2.2,4.0,62.05,3115.07
2018-09-10,LOT-009,Finca 5,45.4,0.0,2.2,25.54,1281.98
2018-09-17,LOT-009,Finca 5,33.1,0.0,2.7,22.93,1151.23
2018-09-24,LOT-009,Finca 5,37.3,0.0,4.2,26.21,1315.76
2018-10-01,LOT-009,Finca 5,39.2,0.0,3.5,28.72,1441.79
2018-10-08,LOT-009,Finca 5,39.2,0.0,3.2,25.98,1303.99
2018-10-15,LOT-009,Finca 5,39.4,1.6,5.3,57.92,2907.4
2018-10-22,LOT-009,Finca 5,43.6,3.4,4.5,81.93,4112.79
2018-10-29,LOT-009,Finca 5,39.9,2.0,7.1,68.98,3462.6
2018-11-05,LOT-009,Finca 5,31.1,2.4,4.4,66.11,3318.82
2018-11-12,LOT-009,Finca 5,36.2,0.0,3.0,23.98,1203.98
2018-11-19,LOT-009,Finca 5,43.2,0.0,2.1,28.71,1441.32
2018-11-26,LOT-009,Finca 5,41.1,0.0,3.0,26.28,1319.17
2018-12-03,LOT-009,Finca 5,39.2,2.5,4.5,70.32,3529.91
2018-12-10,LOT-009,Finca 5,41.9,0.0,2.5,26.33,1321.73
2018-12-17,LOT-009,Finca 5,43.3,0.0,3.3,29.11,1461.08
2018-12-24,LOT-009,Finca 5,36.8,0.0,2.5,24.05,1207.27
2018-12-31,LOT-009,Finca 5,41.9,2.6,5.1,79.88,4010.16
2019-01-07,LOT-009,Finca 5,32.2,0.0,3.6,23.49,1179.37
2019-01-14,LOT-009,Finca 5,30.6,0.0,2.0,19.3,968.8
2019-01-21,LOT-009,Finca 5,32.5,0.0,2.7,25.29,1269.55
2019-01-28,LOT-009,Finca 5,31.1,0.0,1.4,17.27,866.89
2019-02-04,LOT-009,Finca 5,0.0,0.0,2.1,2.47,123.9
2019-02-11,LOT-009,Finca 5,0.0,0.0,3.5,4.01,201.1
2019-02-18,LOT-009,Finca 5,0.0,0.0,2.0,2.08,104.51
2019-02-25,LOT-009,Finca 5,0.0,0.0,2.7,3.0,150.63
2019-03-04,LOT-009,Finca 5,0.0,0.0,4.6,5.01,251.66
2019-03-11,LOT-009,Finca 5,0.0,0.0,3.0,3.58,179.84
2019-03-18,LOT-009,Finca 5,0.0,0.0,3.3,4.16,208.73
2019-03-25,LOT-009,Finca 5,0.0,0.0,2.2,2.76,138.51
2019-04-01,LOT-009,Finca 5,0.0,0.0,7.7,8.12,407.49
2019-04-08,LOT-009,Finca 5,0.0,0.0,5.6,6.07,304.61
2019-04-15,LOT-009,Finca 5,0.0,0.0,5.8,6.17,309.56
2019-04-22,LOT-009,Finca 5,0.0,0.0,7.1,7.62,382.42
2019-04-29,LOT-009,Finca 5,0.0,0.0,5.9,6.91,346.8
2019-05-06,LOT-009,Finca 5,0.0,0.0,6.0,6.88,345.56
2019-05-13,LOT-009,Finca 5,0.0,0.0,5.8,5.95,298.58
2019-05-20,LOT-009,Finca 5,0.0,0.0,5.8,7.17,359.8
2019-05-27,LOT-009,Finca 5,0.0,0.0,6.3,6.93,347.69
2019-06-03,LOT-009,Finca 5,0.0,0.0,6.4,7.15,358.98
2019-06-10,LOT-009,Finca 5,0.0,0.0,5.5,5.76,289.14
2019-06-17,LOT-009,Finca 5,0.0,0.0,5.4,6.09,305.59
2019-06-24,LOT-009,Finca 5,0.0,0.0,5.5,6.34,318.25
2019-07-01,LOT-009,Finca 5,0.0,0.0,4.9,5.76,289.01
2019-07-08,LOT-009,Finca 5,0.0,0.0,4.7,4.73,237.33
2019-07-15,LOT-009,Finca 5,0.0,0.0,6.2,6.99,350.71
2019-07-22,LOT-009,Finca 5,0.0,0.0,6.8,7.7,386.34
2019-07-29,LOT-009,Finca 5,0.0,0.0,6.7,7.37,369.8
2019-08-05,LOT-009,Finca 5,0.0,0.0,4.1,4.83,242.54
2019-08-12,LOT-009,Finca 5,0.0,0.0,5.8,6.85,343.8
2019-08-19,LOT-009,Finca 5,0.0,0.0,5.1,5.37,269.79
2019-08-26,LOT-009,Finca 5,0.0,0.0,6.1,6.91,346.88
2019-09-02,LOT-009,Finca 5,35.7,2.4,5.5,69.21,3474.19
2019-09-09,LOT-009,Finca 5,28.3,0.0,2.2,21.25,1066.65
2019-09-16,LOT-009,Finca 5,37.9,2.2,4.4,63.25,3175.27
2019-09-23,LOT-009,Finca 5,30.1,0.0,3.0,19.57,982.6
2019-09-30,LOT-009,Finca 5,30.8,0.0,1.7,24.08,1208.9
2019-10-07,LOT-009,Finca 5,35.6,0.0,2.6,24.56,1233.0
2019-10-14,LOT-009,Finca 5,33.4,0.0,2.4,22.65,1136.79
2019-10-21,LOT-009,Finca 5,37.9,0.0,2.4,23.25,1167.26
2019-10-28,LOT-009,Finca 5,38.2,0.0,2.7,24.15,1212.53
2019-11-04,LOT-009,Finca 5,38.7,2.5,6.2,76.09,3819.62
2019-11-11,LOT-009,Finca 5,44.3,2.5,5.7,74.04,3717.04
